T_San123,T_Syokugyo,T_KiKibo,T_Age_10,Y_Income,Food,LFW,Clothes,Transport,Recreation
3,2,2,5,8823.067811,72810.79265,19024.99063,46168.23913,106497.4913,56855.84503
3,2,2,5,7375.84352,50283.06529,18701.17921,8053.787694,9068.264841,19873.47023
3,2,2,5,7998.214495,56221.76759,22356.60654,9108.621702,18669.62779,26124.38019
3,2,2,5,13085.71986,107721.0565,18558.65409,77466.37203,25173.31303,198743.3513
3,2,2,5,14580.17706,103940.0185,32767.06019,19640.37866,32265.43086,118040.1
3,2,2,5,4135.74005,56269.08505,15179.07618,3712.123374,42617.53094,19059.40417
3,2,2,5,17717.7923,105663.8139,33908.05066,68059.03581,17642.86228,21197.70981
3,2,2,5,4420.716352,57072.17062,11307.71776,10901.08222,5639.345323,23601.59146
3,2,2,5,8733.694925,89369.06297,36023.12188,3593.989358,94419.52649,3953.14713
3,2,2,5,9546.448296,48585.77898,21508.01567,11658.06785,11548.65278,38632.93042
3,2,2,5,8668.545898,53966.38389,14521.41937,4826.669941,68925.8685,45090.83958
3,2,2,5,4705.272239,42065.83471,11114.68347,2036.378869,8324.44817,10409.48749
3,2,2,5,9029.552617,60332.86675,12391.94001,19468.88439,13967.16208,61904.75404
3,2,2,5,4633.909583,42520.86148,18422.75521,4768.738075,10244.67399,25301.86215
3,2,2,5,6485.904647,32122.32915,14129.85836,11689.03234,2918.382965,8458.19141
3,2,2,5,5532.961029,46562.11686,10509.09345,10530.59948,34233.08208,7607.014286
3,2,2,5,4758.346584,68896.1574,14317.02984,23996.54339,4972.083209,43003.37116
3,2,2,5,4465.513604,67434.1106,13329.31323,16274.29584,70975.39142,39374.58514
3,2,2,5,9284.296458,80017.09328,23198.0275,1949.31424,32487.89686,104451.6347
3,2,2,5,3737.722757,70872.99016,16634.4189,1898.676911,90492.00197,13414.85871
3,2,2,5,6413.691146,84031.62857,18839.79698,7860.551045,12242.38336,18777.67092
3,2,2,5,13600.85973,108881.3981,27464.14843,24719.70947,41787.49289,39740.04922
3,2,2,5,5164.469947,64977.91136,12908.96134,27086.96906,27200.56767,93164.04543
3,2,2,5,8886.866751,57104.6261,23627.21533,6549.249763,3688.592926,10748.75761
3,2,2,5,5677.455081,70619.26632,20870.1537,8240.047492,90158.26963,65513.83732
3,2,2,5,7410.399009,210862.097,44780.67669,21392.21662,13584.29055,20383.24318
3,2,2,5,8738.614339,114314.5191,13365.22736,10278.42908,7030.310998,76824.86999
3,2,2,5,12102.37318,119752.7527,16286.07841,13649.48262,12475.58916,63284.72918
3,2,2,5,14001.24786,104336.8019,9519.105183,25416.16832,35623.71157,76996.53534
3,2,2,5,8105.639237,131673.3885,10924.32159,7166.504768,45880.2108,15528.81199
3,2,2,5,4653.107372,72459.65176,19794.23178,9734.354457,9783.660992,46601.7293
3,2,2,5,6238.348009,50627.01357,16539.4112,8833.527333,112190.1758,22797.81886
3,2,2,5,5267.778013,55862.33562,13451.52293,69934.39696,12793.00945,15785.64767
3,2,2,5,14717.71553,107721.7902,21289.61954,11682.24101,4651.465303,28007.56195
3,2,2,5,9882.062761,61321.1538,22858.21776,12224.91209,80583.14841,67070.51821
3,2,2,5,12038.87368,73909.91966,21107.41818,4917.472976,19340.34076,23140.01789
3,2,2,5,2673.497621,73750.91238,15406.33024,14817.91438,4844.09282,6946.79831
3,2,2,5,8172.923796,61986.57904,25878.37811,5602.440235,3708.753152,12950.13075
3,2,2,5,2234.664541,36350.72938,12691.99988,3012.68017,33536.65424,6532.799834
3,2,2,5,4912.559262,43563.11942,18142.0186,29427.38509,12528.45015,11154.7206
3,2,2,5,6988.799477,52961.89093,18358.62386,23829.4448,49200.10824,22596.19015
3,2,2,5,6288.859858,81139.07779,30514.76811,5147.278449,13189.97461,17553.1888
3,2,2,5,8378.604088,83494.25555,20310.25781,15389.35095,58165.36718,22016.30104
3,2,2,5,16935.19115,106822.4043,40346.54162,52074.752,13895.69457,56589.65999
3,2,2,5,4527.789986,58781.86501,17091.86107,1799.560228,47567.91787,9031.781264
3,2,2,5,6337.07105,78575.73677,24648.7451,35833.43234,15478.14347,27474.2769
3,2,2,5,4841.646753,61211.51443,20186.65773,9089.692058,113790.4737,15062.9414
3,2,2,5,14444.55364,86495.26568,23912.97937,6669.562043,3942.693909,162591.4739
3,2,2,5,7035.111252,64642.71464,10728.93301,19025.05138,70863.82745,9279.413199
3,2,2,5,4223.856523,45022.12787,13809.24005,2775.987638,13726.97291,9007.61038
3,2,2,5,16831.1875,82699.06465,12048.68958,3896.259613,13309.33225,41042.3704
3,2,2,5,4534.189215,76883.22512,16873.79284,6704.884841,21716.48289,34051.58661
3,2,2,5,10464.58508,77314.92805,23998.68547,30567.10243,8484.043461,46039.26225
3,2,2,5,8345.87421,39504.31322,11732.64473,16633.83607,18489.65704,5718.533628
3,2,2,5,5277.319577,54367.09802,15961.48809,4923.870842,4280.323666,44195.25711
3,2,2,5,9544.157368,144221.2736,21111.26182,10122.06137,59769.26682,20976.05474
3,2,2,5,10910.61387,118384.0062,33517.38393,28359.6363,26342.89901,12733.67552
3,2,2,5,6052.439681,81463.74152,30535.85347,6306.003197,17934.29436,3840.743671
3,2,2,5,9255.927629,85742.0602,14313.84943,20500.37729,31043.24491,65212.93541
3,2,2,5,17359.41009,175607.9825,27014.16711,22893.01618,153609.0227,22659.49063
3,2,2,5,9086.849425,83558.18398,18808.51201,21159.19535,28704.29389,41666.9818
3,2,2,5,7702.757062,68500.26729,28939.17553,30263.03404,16420.07808,42681.25726
3,2,2,5,6750.513611,68302.43514,22078.70657,5682.644442,7276.517456,16854.7009
3,2,2,5,3887.767981,85609.28512,15324.41766,4533.525373,11236.1926,63794.12879
3,2,2,5,11015.62045,75274.46352,8017.562986,10382.4083,118300.3782,8985.556693
3,2,2,5,13170.19733,132376.3904,32500.56228,34115.97192,66968.0527,180761.0151
3,2,2,5,9214.952566,77057.18506,14419.85985,27977.15177,71848.17977,34023.54825
3,2,2,5,8570.317061,59342.09577,16314.91697,12813.71904,41280.80792,14685.50376
3,2,2,5,5277.127905,80276.87106,25330.41866,4679.572928,33259.78185,9041.802199
3,2,2,5,3800.180081,40968.55462,8061.161489,7507.800707,13082.02715,15733.0577
3,2,2,5,4748.611733,60672.29559,17359.83126,6961.535178,9738.027419,30374.12686
3,2,2,5,5474.879689,51600.30848,12783.61161,24433.64782,5013.835499,18441.51558
3,2,2,5,7138.934122,138139.2527,40901.70117,24075.40968,10729.24843,82962.58385
3,2,2,5,4453.879841,70255.20146,16811.88929,2808.833091,4456.747655,21833.19324
3,2,2,5,9216.827979,87867.96545,20297.17476,13412.71381,20464.51026,109778.4234
3,2,2,5,5448.135316,42250.51209,29075.26245,4222.486788,17332.43652,8940.813429
3,2,2,5,8332.87866,77780.2435,19312.48194,19685.57162,3235.848809,28140.05574
3,2,2,5,4873.544427,63768.39515,15371.08891,2437.503269,153346.1937,25743.90395
3,2,2,5,8034.32515,94537.81927,17187.75529,10849.52482,24310.64026,68038.17182
3,2,2,5,8020.77074,92987.85419,25315.0858,4266.273855,18593.40495,21967.05057
3,2,2,5,4998.709991,34576.50147,9613.999755,11972.57879,25743.1431,4503.869644
3,2,2,5,6860.830131,88987.75248,13725.8439,37119.50966,6390.039136,41354.12313
3,2,2,5,4440.495215,87729.66872,12831.57503,4102.468018,10371.32285,32895.09552
3,2,2,5,5226.390945,66796.50834,13255.616,5893.901872,72696.4804,27124.15735
3,2,2,5,5788.466874,52710.81981,13273.20655,33521.56738,48961.77873,136215.7219
3,2,2,5,7390.189277,134056.6785,24879.68494,17481.12737,215713.5031,24540.39084
3,2,2,5,5107.40707,79301.44511,17415.70709,9061.251191,43398.04564,70536.97079
3,2,2,5,6913.57017,72424.55906,16628.78746,10172.73162,64176.55458,86627.33391
3,2,2,5,10967.9901,57487.95386,15310.70252,12961.98487,19749.8825,76169.12439
3,2,2,5,7756.594649,86344.04612,20576.65635,10753.47682,47759.81967,8713.071032
3,2,2,5,4007.082138,50712.21194,16515.45585,38559.74825,4417.870968,33487.77925
3,2,2,5,10238.9484,117131.8018,21728.94383,11989.52445,4966.947328,139785.5087
3,2,2,5,6056.800558,69886.14282,12179.98004,3530.821199,34412.80954,65418.3271
3,2,2,5,6737.288471,92065.95367,20991.41744,25644.59695,89739.04903,23634.12112
3,2,2,5,4173.948118,45815.31434,19675.85011,7505.658246,9326.579352,31823.88193
3,2,2,5,5696.043342,101626.7694,23145.42073,16105.55102,36822.32887,42365.56977
3,2,2,5,3500.383544,42801.62018,13666.15577,6352.43134,4812.827674,24951.09163
3,2,2,5,9077.041361,73564.90826,26575.47641,12680.05448,37504.77198,53582.61952
3,2,2,5,10489.43139,124343.8973,15746.22384,43710.84084,72774.28465,45905.7551
3,2,2,5,17569.20272,85367.10713,21544.18935,39303.48949,20448.60286,352350.4376
3,2,2,5,11062.37193,54724.1917,10803.13514,10282.33975,60722.75454,35530.16132
3,2,2,5,8805.881474,107693.9867,22969.21105,21024.24699,21498.61074,15608.93116
3,2,2,5,9444.229434,138153.1671,20687.27417,3181.782243,81318.26569,36360.02868
3,2,2,5,8616.173017,112078.2988,19773.27546,11104.97266,5875.346426,37012.81978
3,2,2,5,9017.408799,101557.4683,25478.46491,23386.17481,66136.56548,7531.254829
3,2,2,5,5443.130392,108182.5409,13809.91351,7460.984288,97865.08726,32108.31131
3,2,2,5,7856.870357,102984.6142,24100.73061,7208.389971,41665.27021,34552.37037
3,2,2,5,10081.14287,65671.56165,16109.65703,54100.93976,7721.957522,12298.09804
3,2,2,5,7768.053399,103320.3091,27036.33091,18983.85012,5704.474699,27672.42299
3,2,2,5,11406.35858,89719.31166,24852.03272,7382.431437,100423.0782,50171.8612
3,2,2,5,4727.846757,33117.25695,14891.6574,5593.974313,33238.97081,3669.99784
3,2,2,5,5517.038856,60002.78884,15790.34801,10539.25656,16398.85332,80500.78823
3,2,2,5,2756.078048,50410.35301,9211.920233,9535.45605,9850.11814,28804.08276
3,2,2,5,4216.334242,27141.83387,12545.157,4580.517044,15636.22435,27289.7981
3,2,2,5,3677.397974,116092.9866,15325.47657,17728.22553,6686.988151,45721.87406
3,2,2,5,7021.64176,64161.11353,21864.36059,12612.70432,1613.071092,5467.220955
3,2,2,5,3687.940779,30815.7658,17141.9868,4835.819469,18083.13646,10169.56545
3,2,2,5,7950.059628,61425.20019,19426.27138,8975.543609,23201.22547,12903.84179
3,2,2,5,12671.97953,69130.64141,13325.98031,6700.641384,34478.48703,18499.32009
3,2,2,5,8257.789746,47772.28827,13952.006,17760.15682,40486.3048,9590.289033
3,2,2,5,8110.947391,49812.63726,15581.85887,1713.034405,37853.70565,8906.603384
3,2,2,5,10890.97332,163038.0608,31499.99034,43581.8729,29688.84856,43564.94068
3,2,2,5,8477.658453,70720.17813,29337.90138,11014.16892,30061.9946,17962.17764
3,2,2,5,9114.252297,115400.0689,17846.22447,27236.22426,11836.84072,12343.27167
3,2,2,5,3247.124766,35249.55617,10645.88446,2871.584648,26400.40671,16842.01445
3,2,2,5,3245.380816,35715.89709,14238.46007,6604.4654,4822.210408,11160.32573
3,2,2,5,5767.486025,62430.15357,19095.24257,5638.088294,5150.181518,30541.86292
3,2,2,5,7389.642503,130517.6906,22527.26548,78943.61453,3579.920343,35751.38258
3,2,2,5,5755.440488,62727.58877,14297.77688,7782.868115,13453.45887,17875.52246
3,2,2,5,11842.17105,89827.90078,22210.36779,5442.382586,108426.7896,46144.9804
3,2,2,5,5774.611602,46695.30752,12249.70277,8645.583651,14409.67118,6029.425299
3,2,2,5,10366.92547,84761.40855,16822.40048,65196.88052,72949.90665,40260.9987
3,2,2,5,4189.329897,69405.75119,15229.49843,10761.54491,35560.14774,21756.372
3,2,2,5,11423.00547,162166.3306,21638.33411,14730.08928,25145.65651,56015.28798
3,2,2,5,5002.605741,112927.9092,23753.96598,26630.87634,4913.655813,78631.49527
3,2,2,5,10380.98428,76258.04704,24156.32327,17594.53281,47084.98039,104673.849
3,2,2,5,12064.33174,87339.42432,21965.95807,84771.31654,57254.93018,34548.68234
3,2,2,5,5562.798823,70755.57066,29702.60531,8580.861337,5956.437001,24214.51327
3,2,2,5,17788.39452,90599.93404,33390.95007,13215.05509,79657.84498,47736.36123
3,2,2,5,13221.94092,115105.4285,19965.02084,8354.106304,26263.11029,53257.11756
3,2,2,5,8464.210151,62481.25752,20835.05176,6882.023102,102577.6078,51314.77142
3,2,2,5,5713.228055,56233.45318,20159.48919,21722.89938,14555.26263,149741.7587
3,2,2,5,2554.303353,58574.53128,19755.66808,9446.232971,30995.24997,19913.88873
3,2,2,5,9086.650646,127257.0591,29937.15334,77981.67957,13013.84498,8767.768381
3,2,2,5,7907.881913,42642.23157,13744.28869,10093.48544,8080.163835,10094.19083
3,2,2,5,7049.317135,151226.0413,12151.33801,8088.500397,133866.1932,76483.11697
3,2,2,5,4656.514382,49746.70136,20984.43329,25910.8513,28272.80732,86694.96676
3,2,2,5,14138.50955,68958.39208,13618.9011,5104.910897,57686.92539,28746.14966
3,2,2,5,4285.685913,48105.49237,11149.57929,2077.812885,197520.1366,14739.3388
3,2,2,5,6029.875438,103683.4524,20923.98557,22000.64439,17578.42615,68601.69205
3,2,2,5,13536.73856,82356.47631,22164.88973,10293.27864,16131.5823,441194.9081
3,2,2,5,3839.510935,47723.12222,16995.98616,3549.13808,25794.64271,13965.33426
3,2,2,5,1636.677438,53075.86213,12782.74575,3657.87182,14913.86242,27429.2468
3,2,2,5,14357.69142,168659.494,23125.9598,21093.8652,9342.773768,596912.1728
3,2,2,5,12934.72347,79298.66747,16752.54123,74860.30897,22169.54637,136572.9222
3,2,2,5,4803.755846,81875.66807,19138.59686,15124.05672,24575.27775,20852.65632
3,2,2,5,5744.209517,86959.46218,21733.83763,11582.05774,13585.37125,24219.85471
3,2,2,5,6795.734759,55528.07241,16231.25827,13397.46493,26533.12743,10476.64877
3,2,2,5,4828.193722,90115.80922,26922.7089,8163.039041,38605.02221,14375.27399
3,2,2,5,9606.231241,82824.87471,19393.62274,30109.09822,157079.7403,52924.20989
3,2,2,5,3098.788896,34469.44585,11746.03019,43170.04066,114201.2195,36262.84738
3,2,2,5,6780.511824,93649.27886,12506.21804,6849.686825,156332.3241,14805.57494
3,2,2,5,6577.323969,49882.89085,26317.56316,8977.746959,11472.26669,12349.83907
3,2,2,5,4517.033036,62164.30568,21609.03855,5264.028324,24916.77276,39708.78534
3,2,2,5,5567.146354,63133.01517,20895.64361,6283.509497,20096.60911,13070.15094
3,2,2,5,9660.971135,141583.6918,8736.385644,42038.55921,10620.70687,61651.00098
3,2,2,5,5930.293041,77180.48358,11502.94773,10010.58107,9180.766446,13254.68722
3,2,2,5,10913.89494,129186.8411,13950.09326,25659.14121,28961.50559,61907.99155
3,2,2,5,8829.25294,50733.22601,27617.36818,12212.56724,28064.98664,23594.53829
3,2,2,5,2458.569776,30184.4927,5352.456031,2802.967114,6041.540114,16314.05586
3,2,2,5,13298.21904,79589.32935,19945.93394,21531.39339,69200.23224,38911.67835
3,2,2,5,9033.207179,113778.0792,23123.12807,18773.08032,111622.2816,30236.43377
3,2,2,5,7039.90242,45384.6733,14028.54921,4912.894887,19970.55015,73770.11648
3,2,2,5,6024.431408,32668.61794,14895.54222,4073.253791,17517.52123,35375.57876
3,2,2,5,4125.188826,84501.53112,32139.2529,6729.648849,206837.5846,5941.773094
3,2,2,5,8774.080413,67423.24381,22120.02297,4832.991523,33256.79051,42632.27512
3,2,2,5,5889.135648,54918.88318,23261.16158,18228.98612,109140.8039,28646.23974
3,2,2,5,11742.49152,142641.8808,24705.95693,20840.82514,31027.10871,18027.16792
3,2,2,5,15960.71159,85813.2291,23429.2611,31792.69568,43482.24188,34165.77619
3,2,2,5,6822.36512,59257.59795,16955.28926,9367.714191,28925.53178,13598.14651
3,2,2,5,4701.597635,56396.6537,22388.06318,9218.705981,23001.58081,46713.79913
3,2,2,5,6030.313988,82331.89813,22677.52462,6813.760455,75239.78121,16200.38101
3,2,2,5,5449.988505,95659.71307,20168.14202,2242.484347,18212.55305,6151.45152
3,2,2,5,8345.699939,89088.97057,15062.90058,14071.27965,7695.561121,77623.37785
3,2,2,5,5387.053387,56071.76154,11762.96639,6872.981087,33397.41357,83273.52817
3,2,2,5,3792.403659,28335.5595,15130.02908,1950.275718,44413.25554,5811.103926
3,2,2,5,5365.13471,67689.64625,22599.08852,10366.5449,19518.01875,32109.85471
3,2,2,5,8295.06683,83285.83658,18511.86483,28290.4202,66776.48888,51933.85578
3,2,2,5,9467.545341,63450.76209,23623.49986,7293.277022,15790.14751,20796.37589
3,2,2,5,15343.5283,77636.07754,17679.47051,8742.422029,4945.918414,198541.2823
3,2,2,5,9212.855226,58954.72251,17614.85594,29860.19506,22659.40105,6709.596854
3,2,2,5,7471.792852,56612.22943,14248.19961,8912.952656,14781.62571,27057.8791
3,2,2,5,7102.908117,60406.43543,16815.90686,6598.224134,17782.25577,10737.62942
3,2,2,5,10635.59122,57510.15196,16088.83237,10401.37685,5283.938021,37793.70391
3,2,2,5,5289.723968,76946.88353,24454.64497,5683.932742,108553.8603,25858.22782
3,2,2,5,4581.394421,60970.69846,20714.57136,10857.15961,7341.393004,22662.81444
3,2,2,5,10432.93488,46303.76622,15654.06481,12523.97511,51850.47135,21948.06476
3,2,2,5,4706.296091,83564.02563,14644.4639,10154.13875,3280.130078,99235.85391
3,2,2,5,7101.902628,47273.48915,15992.49154,6578.265652,53339.16037,8533.239854
3,2,2,5,15053.56508,116906.8439,20520.22237,20662.77582,110277.3103,70875.90474
3,2,2,5,7705.667353,98848.7684,30170.68039,11823.36667,48182.73154,38063.48945
3,2,2,5,5212.421537,63314.07199,17246.35625,7258.646313,29557.19189,54096.25854
3,2,2,5,7920.008306,61674.61224,18427.09591,15078.87404,64903.22365,71769.72257
3,2,2,5,6361.528431,66656.77011,20287.15415,29597.78371,12957.34079,13044.61034
3,2,2,5,6710.293328,59213.86156,30739.25174,11130.49707,30210.99959,22934.44858
3,2,2,5,9224.646654,137769.0519,31214.67945,25971.91945,34924.15292,75145.62544
3,2,2,5,4154.157132,92034.48597,22805.09703,2696.138415,60555.86646,29617.99722
3,2,2,5,25278.73741,89799.85988,24573.07159,16826.03817,93874.47268,159063.2554
3,2,2,5,11756.01035,70484.9817,17458.54171,4530.582902,140339.7893,122839.015
3,2,2,5,6446.559845,73889.18099,29791.71659,10865.00815,72799.20845,33397.73929
3,2,2,5,4211.818606,74320.36169,17029.89638,5316.244974,38960.23824,46765.80773
3,2,2,5,3461.49539,59022.74061,31060.58172,11906.74921,41956.25696,20267.21198
3,2,2,5,6142.006651,56041.56745,19136.76531,10723.88287,118818.1129,13960.74438
3,2,2,5,10064.4287,36476.60537,10283.27734,33043.73163,38954.76578,17567.35961
3,2,2,5,6722.382786,70520.13482,17309.97917,15316.29814,17536.66829,12806.45928
3,2,2,5,7326.931583,58170.02544,14409.99906,20910.70255,50573.75374,64610.73259
3,2,2,5,14553.48855,151879.704,31066.63848,22828.09231,156023.5491,73331.65182
3,2,2,5,8237.597576,57339.73358,18729.39211,3870.908213,12993.04806,26729.98163
3,2,2,5,5458.898956,45114.511,16324.83637,10673.08666,7880.812934,21356.73757
3,2,2,5,4777.842827,40765.24437,16677.69233,10237.81565,155234.4717,19788.71053
3,2,2,5,10875.67143,179623.7826,19469.11166,54808.45082,42860.5803,68014.53504
3,2,2,5,10595.85735,98971.50512,19474.34057,15771.8896,86831.79422,257011.172
3,2,2,5,6368.792325,58519.56538,15813.35314,15321.7472,25858.4464,25679.00463
3,2,2,5,4672.315806,72683.25597,25201.78185,4615.951457,3158.57182,32271.57927
3,2,2,5,2885.993485,33663.53259,12763.56832,9834.369608,201891.4466,15331.16487
3,2,2,5,8303.654811,64201.82385,8193.05649,9641.534591,77275.37877,123282.7172
3,2,2,5,5629.808091,48080.51745,12376.21254,11793.27485,87565.00684,51575.81048
3,2,2,5,7852.809698,97457.85211,29253.2824,13385.29135,76310.50955,41725.58335
3,2,2,5,10655.3536,32923.35669,11662.20743,25183.5466,10550.64769,35925.06126
3,2,2,5,7008.906064,48380.16998,22510.21915,20601.51219,234567.5376,14684.93268
3,2,2,5,23354.9829,172987.9357,31914.39517,27173.81451,387613.0668,231591.005
3,2,2,5,10613.04638,62019.28042,22978.40864,2265.092105,23576.27108,69548.82609
3,2,2,5,7276.972411,37351.60427,9867.276491,11735.34242,1358.673733,35908.21442
3,2,2,5,6979.973596,66732.18903,11275.78166,26303.45967,10131.93435,50743.46196
3,2,2,5,9308.141367,56377.8851,13231.83224,11230.20711,9179.803148,87002.91062
3,2,2,5,8028.670132,58170.38435,24584.54978,6620.392939,127432.7997,32948.1726
3,2,2,5,5654.399161,75338.14251,14641.82661,12053.92895,2798.695173,24374.49195
3,2,2,5,4737.805493,65634.75003,16938.08987,19783.24778,21766.62291,22932.22052
3,2,2,5,4059.006696,69389.99964,14265.85925,50131.55234,16432.5192,41384.70577
3,2,2,5,7035.539008,43840.74541,14170.9843,13970.16109,8034.128673,22168.30615
3,2,2,5,10083.91465,55769.64148,13905.11795,4954.729198,29741.85366,3376.567807
3,2,2,5,7371.015946,36818.65435,15936.51976,16210.3246,146339.8543,8190.419657
3,2,2,5,4417.112947,92479.42834,14713.15547,6032.528514,187740.6425,11217.10797
3,2,2,5,6996.866247,111415.6215,22341.84625,51035.43276,22509.39392,75980.09823
3,2,2,5,7416.781143,72222.65842,18009.88238,9097.194672,114456.5509,20398.86102
3,2,2,5,6202.993596,52953.78865,16570.62213,5691.648773,57538.83874,10834.01299
3,2,2,5,7433.001731,52071.77532,23936.50249,11557.36027,96594.61284,11683.58091
3,2,3,1,4293.926656,46474.61214,12644.68257,22020.57147,85283.78613,9767.782044
3,2,3,1,5445.298498,56509.01337,9201.721873,10787.71176,91458.29511,6413.25089
3,2,3,1,9688.628497,48942.43836,13167.13526,9806.362024,179101.77,8373.564082
3,2,3,1,4838.71556,47180.78105,10320.28547,11246.75048,16603.21604,7837.681977
3,2,3,1,4157.881006,39072.14068,8104.520744,2911.488528,19297.25352,50930.49681
3,2,3,1,3027.23897,40805.79426,9142.462472,5013.044836,31987.59712,35469.14191
3,2,3,1,3339.095111,32302.11555,6106.222423,7074.267954,1432053.289,6978.597143
3,2,3,1,7316.426252,127248.6341,27019.65343,27989.6571,85857.44864,29384.97481
3,2,3,1,5310.495443,44142.00567,16770.07845,11768.33843,73877.24651,15108.01055
3,2,3,1,8019.601774,51572.69203,12442.15603,19753.91964,14980.55266,28866.42869
3,2,3,1,2594.704542,36971.03956,15888.7794,10777.32411,7566.754238,2689.414362
3,2,3,1,4844.758473,35190.68476,13354.8718,3312.134047,29806.51355,9563.379871
3,2,3,1,4753.190875,47451.53395,15426.48411,2054.919306,242273.0518,19195.63485
3,2,3,1,4809.220294,50695.77541,18921.97654,3812.369184,3268.503852,7253.720091
3,2,3,1,2742.701357,40599.56765,12027.2068,3409.771192,21593.55537,21349.70479
3,2,3,1,6676.657144,57176.02799,22697.08879,45755.19289,4617.778411,25803.19289
3,2,3,1,3933.220335,37846.16328,10861.03431,7469.814553,37843.17796,10659.32837
3,2,3,1,2332.527134,27088.47883,10335.46434,3279.622841,21153.36096,5958.220232
3,2,3,1,9072.506132,88169.4883,22390.54654,33298.15312,193551.8674,16431.45495
3,2,3,1,6459.635869,44245.63593,11564.51302,17531.09941,101123.314,22499.62075
3,2,3,1,4980.47337,14318.74336,9202.795828,5837.524638,13614.54163,17649.54306
3,2,3,1,6417.739944,32067.06721,12513.11636,6507.054637,11841.92752,21134.50342
3,2,3,1,7341.137532,36846.42145,12469.4947,14277.56046,48333.68294,21105.82893
3,2,3,1,8163.106099,33269.83938,8965.923476,5283.859417,25684.39193,19542.56877
3,2,3,1,5857.153172,64734.89028,12565.33533,13242.26274,37595.78655,24620.37873
3,2,3,1,5773.247199,42883.34414,18796.29868,11120.99258,75975.11587,13539.89796
3,2,3,1,4312.254654,47631.27988,17779.22077,6014.023128,21462.26748,10537.58183
3,2,3,1,3768.568483,42506.03939,16511.06724,3286.780215,13099.75143,14142.35896
3,2,3,1,6473.330092,48494.74344,13150.0545,14522.41872,14465.6274,36156.70873
3,2,3,1,5421.928495,33093.15071,10676.74333,3253.187079,24148.05371,19730.62772
3,2,3,1,5683.074905,70881.48546,8601.48369,7909.708636,10351.01391,15011.10943
3,2,3,1,5427.316113,51260.01754,13378.13455,3854.112886,8531.474725,7575.136978
3,2,3,1,3431.720816,35391.51779,6884.496436,5385.404992,45424.13142,4899.457676
3,2,3,1,6828.753311,35595.24069,8657.00908,8389.861424,158595.5,31277.48836
3,2,3,1,7614.119972,51299.95572,10482.96993,23008.79965,52776.5513,36896.43168
3,2,3,1,7382.890165,63151.83018,10519.39855,69491.47922,34140.71486,198007.8878
3,2,3,1,3931.035845,47625.23167,9422.096743,2878.822715,2586.937463,7295.557355
3,2,3,1,4297.631218,67216.41517,7005.283563,10246.02733,16256.28307,16350.12448
3,2,3,1,4370.747019,54143.81368,17327.53304,19296.28303,2350.927493,20421.8391
3,2,3,1,5439.709778,32321.87419,16662.4551,5945.541769,18081.34974,2471.47294
3,2,3,1,5790.074058,42214.79752,7780.81528,65844.43152,77973.1532,56385.26486
3,2,3,1,3305.225262,44819.47479,10613.52407,15255.51435,20008.34506,24934.0262
3,2,3,1,4990.793661,38746.67102,8323.640908,15659.42444,12113.20905,59759.4346
3,2,3,1,2541.638998,35260.04688,5882.740781,7421.182031,9263.287058,17138.60547
3,2,3,1,5040.567635,45480.06128,10391.90059,7508.231859,89652.77825,17739.40973
3,2,3,1,6164.243659,53747.12807,21888.33552,35813.56314,9615.288896,11467.70847
3,2,3,1,6047.016022,34648.93499,9629.859255,10732.79817,1789.763988,9561.824958
3,2,3,1,6123.452614,62635.52274,12634.77621,8001.818976,1833.592785,29466.40478
3,2,3,1,5342.827084,75254.60965,8994.654521,22263.82229,32376.8668,15009.37704
3,2,3,1,3556.312303,36131.53493,5387.114546,16886.13549,36619.32662,20532.61859
3,2,3,1,6579.071261,47377.27402,14918.9744,6279.519583,40016.43168,5654.264042
3,2,3,1,3811.584807,35553.15742,10926.48426,9209.228014,150626.7364,16911.47895
3,2,3,1,5900.148919,81621.28743,13444.65435,16772.93288,56126.78275,58309.59468
3,2,3,1,4259.489755,64169.06115,7241.228867,5769.634175,12399.39219,23361.87585
3,2,3,1,4718.639118,36482.52382,12396.02252,6683.453895,30789.71021,7673.105003
3,2,3,1,3334.427995,32343.85787,7645.717501,11010.63172,56940.34005,11766.79133
3,2,3,1,2624.507571,34789.17223,5065.164311,4777.954251,44986.53136,11507.03463
3,2,3,1,4433.134741,41983.54062,12381.13841,15780.95695,57195.38018,40122.36219
3,2,3,1,7739.04074,72162.16459,12009.34746,35340.83915,20747.06137,48714.42132
3,2,3,1,5298.882789,66959.09051,11843.8883,13509.19761,74111.16416,31490.2316
3,2,3,1,6106.424415,36082.00201,11975.81338,13084.23165,91190.60131,16438.9781
3,2,3,1,2711.115733,30456.5968,9408.198603,16802.69655,19266.0351,4837.501371
3,2,3,1,6119.219612,46427.54591,8889.199162,18957.34975,34317.50677,20090.39553
3,2,3,1,7855.835603,38923.18205,15130.88653,11874.58667,86925.11778,35082.27492
3,2,3,1,6952.01798,60251.7687,21550.22796,1417.18484,93013.07775,9802.66575
3,2,3,1,5785.776277,23890.67572,10798.61991,13177.77258,8243.174276,6711.981836
3,2,3,1,5239.657437,48382.86367,11032.62234,5952.700743,33274.70558,9468.133639
3,2,3,1,3929.785452,26142.60809,6164.153583,5766.467732,28163.86632,35570.30291
3,2,3,1,10925.1405,39641.73445,5818.76249,4517.482027,22859.47668,13836.61879
3,2,3,1,4924.278357,57739.73592,11032.88742,16626.50131,60504.97954,31294.20859
